delivery_date,block_start,block_hour,clearing_price_eur_mw_week,demand_mw,surplus_mw
2025-09-16,2025-09-16 04:00:00,4,60.28,528,-63
2025-09-16,2025-09-16 08:00:00,8,116.0,528,-88
2025-09-16,2025-09-16 12:00:00,12,152.0,528,-55
2025-09-16,2025-09-16 16:00:00,16,76.2,528,-104
2025-09-16,2025-09-16 20:00:00,20,63.59,528,2
2025-09-17,2025-09-17 00:00:00,0,38.0,528,25
2025-09-17,2025-09-17 04:00:00,4,69.08,528,-29
2025-09-17,2025-09-17 08:00:00,8,114.24,528,-38
2025-09-17,2025-09-17 12:00:00,12,147.46,528,-55
2025-09-17,2025-09-17 16:00:00,16,70.8,528,-71
2025-09-17,2025-09-17 20:00:00,20,57.02,528,-26
2025-09-18,2025-09-18 00:00:00,0,51.5,528,-36
2025-09-18,2025-09-18 04:00:00,4,64.0,528,-27
2025-09-18,2025-09-18 08:00:00,8,109.44,528,-69
2025-09-18,2025-09-18 12:00:00,12,181.3,528,-55
2025-09-18,2025-09-18 16:00:00,16,98.9,528,-75
2025-09-18,2025-09-18 20:00:00,20,65.9,528,-4
2025-09-19,2025-09-19 00:00:00,0,50.0,528,-41
2025-09-19,2025-09-19 04:00:00,4,59.84,528,-1
2025-09-19,2025-09-19 08:00:00,8,119.4,528,-102
2025-09-19,2025-09-19 12:00:00,12,201.5,528,-65
2025-09-19,2025-09-19 16:00:00,16,87.0,528,-42
2025-09-19,2025-09-19 20:00:00,20,51.0,528,-14
2025-09-20,2025-09-20 00:00:00,0,39.0,528,20
2025-09-20,2025-09-20 04:00:00,4,40.4,528,12
2025-09-20,2025-09-20 08:00:00,8,148.45,528,-61
2025-09-20,2025-09-20 12:00:00,12,212.0,528,-47
2025-09-20,2025-09-20 16:00:00,16,86.0,528,-28
2025-09-20,2025-09-20 20:00:00,20,53.32,528,-5
2025-09-21,2025-09-21 00:00:00,0,33.4,528,54
2025-09-21,2025-09-21 04:00:00,4,39.8,528,38
2025-09-21,2025-09-21 08:00:00,8,128.87,528,-43
2025-09-21,2025-09-21 12:00:00,12,182.87,528,-42
2025-09-21,2025-09-21 16:00:00,16,94.45,528,-62
2025-09-21,2025-09-21 20:00:00,20,59.73,528,-14
2025-09-22,2025-09-22 00:00:00,0,31.4,528,69
2025-09-22,2025-09-22 04:00:00,4,42.99,528,95
2025-09-22,2025-09-22 08:00:00,8,84.27,528,3
2025-09-22,2025-09-22 12:00:00,12,104.0,528,5
2025-09-22,2025-09-22 16:00:00,16,72.0,528,-8
2025-09-22,2025-09-22 20:00:00,20,57.8,528,8
2025-09-23,2025-09-23 00:00:00,0,45.6,528,132
2025-09-23,2025-09-23 04:00:00,4,67.2,528,104
2025-09-23,2025-09-23 08:00:00,8,120.0,528,16
2025-09-23,2025-09-23 12:00:00,12,115.07,528,21
2025-09-23,2025-09-23 16:00:00,16,100.0,528,2
2025-09-23,2025-09-23 20:00:00,20,85.62,528,27
2025-09-24,2025-09-24 00:00:00,0,37.5,528,121
2025-09-24,2025-09-24 04:00:00,4,80.0,528,46
2025-09-24,2025-09-24 08:00:00,8,102.59,528,-4
2025-09-24,2025-09-24 12:00:00,12,115.07,528,-25
2025-09-24,2025-09-24 16:00:00,16,75.68,528,-4
2025-09-24,2025-09-24 20:00:00,20,71.0,528,27
2025-09-25,2025-09-25 00:00:00,0,32.0,528,115
2025-09-25,2025-09-25 04:00:00,4,75.0,528,30
2025-09-25,2025-09-25 08:00:00,8,109.0,528,-41
2025-09-25,2025-09-25 12:00:00,12,175.48,528,-46
2025-09-25,2025-09-25 16:00:00,16,68.14,528,-39
2025-09-25,2025-09-25 20:00:00,20,55.2,528,65
2025-09-26,2025-09-26 00:00:00,0,34.14,528,161
2025-09-26,2025-09-26 04:00:00,4,60.47,528,60
2025-09-26,2025-09-26 08:00:00,8,79.51,528,8
2025-09-26,2025-09-26 12:00:00,12,106.68,528,7
2025-09-26,2025-09-26 16:00:00,16,53.0,528,-4
2025-09-26,2025-09-26 20:00:00,20,50.0,528,28
2025-09-27,2025-09-27 00:00:00,0,29.0,528,164
2025-09-27,2025-09-27 04:00:00,4,49.4,528,146
2025-09-27,2025-09-27 08:00:00,8,84.45,528,-19
2025-09-27,2025-09-27 12:00:00,12,96.0,528,-26
2025-09-27,2025-09-27 16:00:00,16,60.0,528,-50
2025-09-27,2025-09-27 20:00:00,20,46.0,528,101
2025-09-28,2025-09-28 00:00:00,0,23.64,528,109
2025-09-28,2025-09-28 04:00:00,4,34.48,528,150
2025-09-28,2025-09-28 08:00:00,8,76.0,528,-27
2025-09-28,2025-09-28 12:00:00,12,88.0,528,-15
2025-09-28,2025-09-28 16:00:00,16,53.0,528,-7
2025-09-28,2025-09-28 20:00:00,20,48.66,528,23
2025-09-29,2025-09-29 00:00:00,0,20.4,528,137
2025-09-29,2025-09-29 04:00:00,4,48.0,528,82
2025-09-29,2025-09-29 08:00:00,8,77.6,528,-15
2025-09-29,2025-09-29 12:00:00,12,79.38,528,26
2025-09-29,2025-09-29 16:00:00,16,50.0,528,-32
2025-09-29,2025-09-29 20:00:00,20,54.0,528,-28
2025-09-30,2025-09-30 00:00:00,0,30.5,528,154
2025-09-30,2025-09-30 04:00:00,4,76.99,528,28
2025-09-30,2025-09-30 08:00:00,8,87.69,528,-6
2025-09-30,2025-09-30 12:00:00,12,83.46,528,24
2025-09-30,2025-09-30 16:00:00,16,60.0,528,-25
2025-09-30,2025-09-30 20:00:00,20,55.95,528,-10
2025-10-01,2025-10-01 00:00:00,0,23.8,528,179
2025-10-01,2025-10-01 04:00:00,4,94.5,528,15
2025-10-01,2025-10-01 08:00:00,8,97.62,528,6
2025-10-01,2025-10-01 12:00:00,12,86.5,528,32
2025-10-01,2025-10-01 16:00:00,16,107.32,528,-27
2025-10-01,2025-10-01 20:00:00,20,55.4,528,-18
2025-10-02,2025-10-02 00:00:00,0,36.0,528,137
2025-10-02,2025-10-02 04:00:00,4,87.52,528,10
2025-10-02,2025-10-02 08:00:00,8,124.76,528,-30
2025-10-02,2025-10-02 12:00:00,12,98.84,528,-13
2025-10-02,2025-10-02 16:00:00,16,95.16,528,-22
2025-10-02,2025-10-02 20:00:00,20,68.0,528,-37
2025-10-03,2025-10-03 00:00:00,0,22.0,528,119
2025-10-03,2025-10-03 04:00:00,4,60.0,528,71
2025-10-03,2025-10-03 08:00:00,8,92.76,528,29
2025-10-03,2025-10-03 12:00:00,12,95.96,528,-23
2025-10-03,2025-10-03 16:00:00,16,70.75,528,-12
2025-10-03,2025-10-03 20:00:00,20,49.68,528,15
2025-10-04,2025-10-04 00:00:00,0,38.0,528,-9
2025-10-04,2025-10-04 04:00:00,4,44.0,528,-8
2025-10-04,2025-10-04 08:00:00,8,75.52,528,-27
2025-10-04,2025-10-04 12:00:00,12,75.52,528,-27
2025-10-04,2025-10-04 16:00:00,16,60.0,528,-26
2025-10-04,2025-10-04 20:00:00,20,44.0,528,-5
2025-10-05,2025-10-05 00:00:00,0,36.53,528,47
2025-10-05,2025-10-05 04:00:00,4,44.0,528,55
2025-10-05,2025-10-05 08:00:00,8,70.0,528,-6
2025-10-05,2025-10-05 12:00:00,12,100.0,528,-43
2025-10-05,2025-10-05 16:00:00,16,80.0,528,-45
2025-10-05,2025-10-05 20:00:00,20,45.0,528,56
2025-10-06,2025-10-06 00:00:00,0,40.0,528,16
2025-10-06,2025-10-06 04:00:00,4,70.5,528,-35
2025-10-06,2025-10-06 08:00:00,8,92.76,528,-19
2025-10-06,2025-10-06 12:00:00,12,125.64,528,12
2025-10-06,2025-10-06 16:00:00,16,68.36,528,7
2025-10-06,2025-10-06 20:00:00,20,45.0,528,59
2025-10-07,2025-10-07 00:00:00,0,49.32,528,152
2025-10-07,2025-10-07 04:00:00,4,72.0,528,13
2025-10-07,2025-10-07 08:00:00,8,72.0,528,154
2025-10-07,2025-10-07 12:00:00,12,100.0,528,169
2025-10-07,2025-10-07 16:00:00,16,87.87,528,20
2025-10-07,2025-10-07 20:00:00,20,46.0,528,46
2025-10-08,2025-10-08 00:00:00,0,35.0,528,178
2025-10-08,2025-10-08 04:00:00,4,71.52,528,29
2025-10-08,2025-10-08 08:00:00,8,85.6,528,26
2025-10-08,2025-10-08 12:00:00,12,85.88,528,127
2025-10-08,2025-10-08 16:00:00,16,84.88,528,25
2025-10-08,2025-10-08 20:00:00,20,54.6,528,48
2025-10-09,2025-10-09 00:00:00,0,28.2,528,178
2025-10-09,2025-10-09 04:00:00,4,77.16,528,37
2025-10-09,2025-10-09 08:00:00,8,93.08,528,39
2025-10-09,2025-10-09 12:00:00,12,123.48,528,40
2025-10-09,2025-10-09 16:00:00,16,88.7,528,11
2025-10-09,2025-10-09 20:00:00,20,52.12,528,49
2025-10-10,2025-10-10 00:00:00,0,34.71,528,178
2025-10-10,2025-10-10 04:00:00,4,66.16,528,49
2025-10-10,2025-10-10 08:00:00,8,85.0,528,19
2025-10-10,2025-10-10 12:00:00,12,120.0,528,19
2025-10-10,2025-10-10 16:00:00,16,88.48,528,35
2025-10-10,2025-10-10 20:00:00,20,48.0,528,12
2025-10-11,2025-10-11 00:00:00,0,28.56,528,178
2025-10-11,2025-10-11 04:00:00,4,56.4,528,69
2025-10-11,2025-10-11 08:00:00,8,76.0,528,-25
2025-10-11,2025-10-11 12:00:00,12,84.4,528,-54
2025-10-11,2025-10-11 16:00:00,16,60.0,528,3
2025-10-11,2025-10-11 20:00:00,20,42.36,528,34
2025-10-12,2025-10-12 00:00:00,0,33.0,528,169
2025-10-12,2025-10-12 04:00:00,4,36.94,528,167
2025-10-12,2025-10-12 08:00:00,8,92.76,528,10
2025-10-12,2025-10-12 12:00:00,12,124.81,528,-31
2025-10-12,2025-10-12 16:00:00,16,52.0,528,55
2025-10-12,2025-10-12 20:00:00,20,36.1,528,154
2025-10-13,2025-10-13 00:00:00,0,17.81,528,153
2025-10-13,2025-10-13 04:00:00,4,51.83,528,62
2025-10-13,2025-10-13 08:00:00,8,75.7,528,70
2025-10-13,2025-10-13 12:00:00,12,88.0,528,75
2025-10-13,2025-10-13 16:00:00,16,52.0,528,47
2025-10-13,2025-10-13 20:00:00,20,48.0,528,59
2025-10-14,2025-10-14 00:00:00,0,29.03,528,178
2025-10-14,2025-10-14 04:00:00,4,61.88,528,63
2025-10-14,2025-10-14 08:00:00,8,96.0,528,50
2025-10-14,2025-10-14 12:00:00,12,92.0,528,54
2025-10-14,2025-10-14 16:00:00,16,73.32,528,58
2025-10-14,2025-10-14 20:00:00,20,56.12,528,61
2025-10-15,2025-10-15 00:00:00,0,19.95,528,178
2025-10-15,2025-10-15 04:00:00,4,60.0,528,68
2025-10-15,2025-10-15 08:00:00,8,68.2,528,80
2025-10-15,2025-10-15 12:00:00,12,72.0,528,122
2025-10-15,2025-10-15 16:00:00,16,62.8,528,49
2025-10-15,2025-10-15 20:00:00,20,36.0,528,62
2025-10-16,2025-10-16 00:00:00,0,18.4,528,178
2025-10-16,2025-10-16 04:00:00,4,50.2,528,86
2025-10-16,2025-10-16 08:00:00,8,63.0,528,55
2025-10-16,2025-10-16 12:00:00,12,54.6,528,79
2025-10-16,2025-10-16 16:00:00,16,55.2,528,34
2025-10-16,2025-10-16 20:00:00,20,34.0,528,35
2025-10-17,2025-10-17 00:00:00,0,18.4,528,178
2025-10-17,2025-10-17 04:00:00,4,44.73,528,73
2025-10-17,2025-10-17 08:00:00,8,55.2,528,54
2025-10-17,2025-10-17 12:00:00,12,57.0,528,89
2025-10-17,2025-10-17 16:00:00,16,34.89,528,52
2025-10-17,2025-10-17 20:00:00,20,27.61,528,50
2025-10-18,2025-10-18 00:00:00,0,18.25,528,151
2025-10-18,2025-10-18 04:00:00,4,44.0,528,69
2025-10-18,2025-10-18 08:00:00,8,52.0,528,46
2025-10-18,2025-10-18 12:00:00,12,76.0,528,-26
2025-10-18,2025-10-18 16:00:00,16,49.12,528,6
2025-10-18,2025-10-18 20:00:00,20,40.0,528,37
2025-10-19,2025-10-19 00:00:00,0,18.4,528,85
2025-10-19,2025-10-19 04:00:00,4,33.05,528,89
2025-10-19,2025-10-19 08:00:00,8,58.2,528,14
2025-10-19,2025-10-19 12:00:00,12,78.13,528,-21
2025-10-19,2025-10-19 16:00:00,16,42.74,528,9
2025-10-19,2025-10-19 20:00:00,20,34.82,528,24
2025-10-20,2025-10-20 00:00:00,0,18.4,528,72
2025-10-20,2025-10-20 04:00:00,4,53.2,528,-22
2025-10-20,2025-10-20 08:00:00,8,55.2,528,47
2025-10-20,2025-10-20 12:00:00,12,57.79,528,21
2025-10-20,2025-10-20 16:00:00,16,40.0,528,15
2025-10-20,2025-10-20 20:00:00,20,44.0,528,-29
2025-10-21,2025-10-21 00:00:00,0,42.0,528,-7
2025-10-21,2025-10-21 04:00:00,4,60.47,528,-25
2025-10-21,2025-10-21 08:00:00,8,73.1,528,-6
2025-10-21,2025-10-21 12:00:00,12,73.62,528,-29
2025-10-21,2025-10-21 16:00:00,16,40.0,528,-22
2025-10-21,2025-10-21 20:00:00,20,40.2,528,-17
2025-10-22,2025-10-22 00:00:00,0,58.67,528,63
2025-10-22,2025-10-22 04:00:00,4,66.0,528,19
2025-10-22,2025-10-22 08:00:00,8,75.0,528,36
2025-10-22,2025-10-22 12:00:00,12,133.16,528,50
2025-10-22,2025-10-22 16:00:00,16,98.56,528,0
2025-10-22,2025-10-22 20:00:00,20,49.08,528,29
2025-10-23,2025-10-23 00:00:00,0,33.86,528,61
2025-10-23,2025-10-23 04:00:00,4,44.0,528,55
2025-10-23,2025-10-23 08:00:00,8,54.24,528,16
2025-10-23,2025-10-23 12:00:00,12,75.64,528,7
2025-10-23,2025-10-23 16:00:00,16,56.6,528,-45
2025-10-23,2025-10-23 20:00:00,20,56.41,528,-73
2025-10-24,2025-10-24 00:00:00,0,40.0,528,7
2025-10-24,2025-10-24 04:00:00,4,53.7,528,29
2025-10-24,2025-10-24 08:00:00,8,100.0,528,19
2025-10-24,2025-10-24 12:00:00,12,99.52,528,-6
2025-10-24,2025-10-24 16:00:00,16,88.96,528,-31
2025-10-24,2025-10-24 20:00:00,20,57.8,528,4
2025-10-25,2025-10-25 00:00:00,0,40.0,528,-11
2025-10-25,2025-10-25 04:00:00,4,48.0,528,7
2025-10-25,2025-10-25 08:00:00,8,59.02,528,-2
2025-10-25,2025-10-25 12:00:00,12,76.0,528,3
2025-10-25,2025-10-25 16:00:00,16,76.56,528,-29
2025-10-25,2025-10-25 20:00:00,20,56.0,528,-41
2025-10-26,2025-10-26 00:00:00,0,54.22,528,10
2025-10-26,2025-10-26 04:00:00,4,48.0,528,5
2025-10-26,2025-10-26 08:00:00,8,58.0,528,2
2025-10-26,2025-10-26 12:00:00,12,72.0,528,5
2025-10-26,2025-10-26 16:00:00,16,63.6,528,-7
2025-10-26,2025-10-26 20:00:00,20,48.0,528,-4
2025-10-27,2025-10-27 00:00:00,0,64.2,528,-1
2025-10-27,2025-10-27 04:00:00,4,88.0,528,-18
2025-10-27,2025-10-27 08:00:00,8,92.76,528,15
2025-10-27,2025-10-27 12:00:00,12,75.94,528,-4
2025-10-27,2025-10-27 16:00:00,16,47.01,528,-21
2025-10-27,2025-10-27 20:00:00,20,72.62,528,-5
2025-10-28,2025-10-28 00:00:00,0,70.11,528,4
2025-10-28,2025-10-28 04:00:00,4,79.9,528,50
2025-10-28,2025-10-28 08:00:00,8,111.8,528,-22
2025-10-28,2025-10-28 12:00:00,12,120.2,528,-9
2025-10-28,2025-10-28 16:00:00,16,61.0,528,-5
2025-10-28,2025-10-28 20:00:00,20,64.41,528,6
2025-10-29,2025-10-29 00:00:00,0,63.44,528,8
2025-10-29,2025-10-29 04:00:00,4,58.84,528,1
2025-10-29,2025-10-29 08:00:00,8,73.32,528,36
2025-10-29,2025-10-29 12:00:00,12,75.96,528,34
2025-10-29,2025-10-29 16:00:00,16,40.17,528,21
2025-10-29,2025-10-29 20:00:00,20,46.55,528,25
2025-10-30,2025-10-30 00:00:00,0,49.16,528,6
2025-10-30,2025-10-30 04:00:00,4,59.06,528,13
2025-10-30,2025-10-30 08:00:00,8,71.6,528,-35
2025-10-30,2025-10-30 12:00:00,12,85.85,528,-39
2025-10-30,2025-10-30 16:00:00,16,45.88,528,54
2025-10-30,2025-10-30 20:00:00,20,41.23,528,44
2025-10-31,2025-10-31 00:00:00,0,32.4,528,57
2025-10-31,2025-10-31 04:00:00,4,40.88,528,90
2025-10-31,2025-10-31 08:00:00,8,55.6,528,31
2025-10-31,2025-10-31 12:00:00,12,55.2,528,23
2025-10-31,2025-10-31 16:00:00,16,36.95,528,34
2025-10-31,2025-10-31 20:00:00,20,40.0,528,7
2025-11-01,2025-11-01 00:00:00,0,33.4,528,19
2025-11-01,2025-11-01 04:00:00,4,34.0,528,28
2025-11-01,2025-11-01 08:00:00,8,61.16,528,-28
2025-11-01,2025-11-01 12:00:00,12,67.21,528,-26
2025-11-01,2025-11-01 16:00:00,16,56.0,528,-14
2025-11-01,2025-11-01 20:00:00,20,45.72,528,80
2025-11-02,2025-11-02 00:00:00,0,36.0,528,49
2025-11-02,2025-11-02 04:00:00,4,35.33,528,55
2025-11-02,2025-11-02 08:00:00,8,55.6,528,18
2025-11-02,2025-11-02 12:00:00,12,48.62,528,30
2025-11-02,2025-11-02 16:00:00,16,44.12,528,58
2025-11-02,2025-11-02 20:00:00,20,33.0,528,136
2025-11-03,2025-11-03 00:00:00,0,32.0,528,33
2025-11-03,2025-11-03 04:00:00,4,42.5,528,63
2025-11-03,2025-11-03 08:00:00,8,80.0,528,34
2025-11-03,2025-11-03 12:00:00,12,48.0,528,25
2025-11-03,2025-11-03 16:00:00,16,40.0,528,24
2025-11-03,2025-11-03 20:00:00,20,38.0,528,45
2025-11-04,2025-11-04 00:00:00,0,35.0,528,29
2025-11-04,2025-11-04 04:00:00,4,40.0,528,78
2025-11-04,2025-11-04 08:00:00,8,84.0,528,42
2025-11-04,2025-11-04 12:00:00,12,61.6,528,53
2025-11-04,2025-11-04 16:00:00,16,42.44,528,10
2025-11-04,2025-11-04 20:00:00,20,36.0,528,24
2025-11-05,2025-11-05 00:00:00,0,40.0,528,21
2025-11-05,2025-11-05 04:00:00,4,40.0,528,69
2025-11-05,2025-11-05 08:00:00,8,62.24,528,86
2025-11-05,2025-11-05 12:00:00,12,64.16,528,-11
2025-11-05,2025-11-05 16:00:00,16,41.7,528,2
2025-11-05,2025-11-05 20:00:00,20,33.33,528,53
2025-11-06,2025-11-06 00:00:00,0,32.0,528,44
2025-11-06,2025-11-06 04:00:00,4,40.0,528,63
2025-11-06,2025-11-06 08:00:00,8,74.92,528,-40
2025-11-06,2025-11-06 12:00:00,12,77.6,528,-39
2025-11-06,2025-11-06 16:00:00,16,41.0,528,-19
2025-11-06,2025-11-06 20:00:00,20,18.4,528,42
2025-11-07,2025-11-07 00:00:00,0,25.58,528,180
2025-11-07,2025-11-07 04:00:00,4,35.3,528,146
2025-11-07,2025-11-07 08:00:00,8,60.0,528,31
2025-11-07,2025-11-07 12:00:00,12,62.0,528,34
2025-11-07,2025-11-07 16:00:00,16,40.0,528,29
2025-11-07,2025-11-07 20:00:00,20,32.0,528,23
2025-11-08,2025-11-08 00:00:00,0,19.1,528,135
2025-11-08,2025-11-08 04:00:00,4,40.1,528,95
2025-11-08,2025-11-08 08:00:00,8,44.36,528,83
2025-11-08,2025-11-08 12:00:00,12,51.0,528,54
2025-11-08,2025-11-08 16:00:00,16,31.16,528,63
2025-11-08,2025-11-08 20:00:00,20,26.28,528,50
2025-11-09,2025-11-09 00:00:00,0,18.4,528,96
2025-11-09,2025-11-09 04:00:00,4,21.86,528,124
2025-11-09,2025-11-09 08:00:00,8,23.1,528,106
2025-11-09,2025-11-09 12:00:00,12,22.76,528,61
2025-11-09,2025-11-09 16:00:00,16,18.4,528,65
2025-11-09,2025-11-09 20:00:00,20,19.79,528,58
2025-11-10,2025-11-10 00:00:00,0,18.0,528,95
2025-11-10,2025-11-10 04:00:00,4,32.0,528,51
2025-11-10,2025-11-10 08:00:00,8,34.51,528,36
2025-11-10,2025-11-10 12:00:00,12,51.52,528,1
2025-11-10,2025-11-10 16:00:00,16,51.52,528,-29
2025-11-10,2025-11-10 20:00:00,20,39.18,528,19
2025-11-11,2025-11-11 00:00:00,0,16.25,528,87
2025-11-11,2025-11-11 04:00:00,4,46.5,528,-5
2025-11-11,2025-11-11 08:00:00,8,35.0,528,28
2025-11-11,2025-11-11 12:00:00,12,39.56,528,26
2025-11-11,2025-11-11 16:00:00,16,38.0,528,28
2025-11-11,2025-11-11 20:00:00,20,32.0,528,56
2025-11-12,2025-11-12 00:00:00,0,17.0,528,90
2025-11-12,2025-11-12 04:00:00,4,44.46,528,17
2025-11-12,2025-11-12 08:00:00,8,55.16,528,3
2025-11-12,2025-11-12 12:00:00,12,45.74,528,4
2025-11-12,2025-11-12 16:00:00,16,32.74,528,31
2025-11-12,2025-11-12 20:00:00,20,33.77,528,42
2025-11-13,2025-11-13 00:00:00,0,23.2,528,71
2025-11-13,2025-11-13 04:00:00,4,50.0,528,-10
2025-11-13,2025-11-13 08:00:00,8,63.8,528,-54
2025-11-13,2025-11-13 12:00:00,12,60.0,528,-48
2025-11-13,2025-11-13 16:00:00,16,28.5,528,20
2025-11-13,2025-11-13 20:00:00,20,26.8,528,56
2025-11-14,2025-11-14 00:00:00,0,20.0,528,74
2025-11-14,2025-11-14 04:00:00,4,29.0,528,56
2025-11-14,2025-11-14 08:00:00,8,40.0,528,30
2025-11-14,2025-11-14 12:00:00,12,40.0,528,38
2025-11-14,2025-11-14 16:00:00,16,19.0,528,28
2025-11-14,2025-11-14 20:00:00,20,24.0,528,31
2025-11-15,2025-11-15 00:00:00,0,28.0,528,42
2025-11-15,2025-11-15 04:00:00,4,33.88,528,19
2025-11-15,2025-11-15 08:00:00,8,30.0,528,59
2025-11-15,2025-11-15 12:00:00,12,36.21,528,49
2025-11-15,2025-11-15 16:00:00,16,28.11,528,43
2025-11-15,2025-11-15 20:00:00,20,18.78,528,62
2025-11-16,2025-11-16 00:00:00,0,25.0,528,68
2025-11-16,2025-11-16 04:00:00,4,21.52,528,120
2025-11-16,2025-11-16 08:00:00,8,31.8,528,77
2025-11-16,2025-11-16 12:00:00,12,36.21,528,60
2025-11-16,2025-11-16 16:00:00,16,32.93,528,61
2025-11-16,2025-11-16 20:00:00,20,24.97,528,99
2025-11-17,2025-11-17 00:00:00,0,25.1,528,62
2025-11-17,2025-11-17 04:00:00,4,36.0,528,54
2025-11-17,2025-11-17 08:00:00,8,49.46,528,60
2025-11-17,2025-11-17 12:00:00,12,40.0,528,35
2025-11-17,2025-11-17 16:00:00,16,39.03,528,19
2025-11-17,2025-11-17 20:00:00,20,23.2,528,116
2025-11-18,2025-11-18 00:00:00,0,24.68,528,178
2025-11-18,2025-11-18 04:00:00,4,32.04,528,75
2025-11-18,2025-11-18 08:00:00,8,48.0,528,55
2025-11-18,2025-11-18 12:00:00,12,55.2,528,94
2025-11-18,2025-11-18 16:00:00,16,24.67,528,51
2025-11-18,2025-11-18 20:00:00,20,20.0,528,74
2025-11-19,2025-11-19 00:00:00,0,28.44,528,106
2025-11-19,2025-11-19 04:00:00,4,39.47,528,74
2025-11-19,2025-11-19 08:00:00,8,40.0,528,82
2025-11-19,2025-11-19 12:00:00,12,42.28,528,86
2025-11-19,2025-11-19 16:00:00,16,28.45,528,21
2025-11-19,2025-11-19 20:00:00,20,25.99,528,35
2025-11-20,2025-11-20 00:00:00,0,18.04,528,133
2025-11-20,2025-11-20 04:00:00,4,32.0,528,20
2025-11-20,2025-11-20 08:00:00,8,39.36,528,16
2025-11-20,2025-11-20 12:00:00,12,38.0,528,6
2025-11-20,2025-11-20 16:00:00,16,36.0,528,-18
2025-11-20,2025-11-20 20:00:00,20,24.02,528,60
2025-11-21,2025-11-21 00:00:00,0,23.29,528,129
2025-11-21,2025-11-21 04:00:00,4,28.0,528,8
2025-11-21,2025-11-21 08:00:00,8,28.96,528,22
2025-11-21,2025-11-21 12:00:00,12,36.0,528,17
2025-11-21,2025-11-21 16:00:00,16,34.7,528,-25
2025-11-21,2025-11-21 20:00:00,20,17.6,528,66
2025-11-22,2025-11-22 00:00:00,0,14.99,528,63
2025-11-22,2025-11-22 04:00:00,4,17.17,528,59
2025-11-22,2025-11-22 08:00:00,8,27.0,528,19
2025-11-22,2025-11-22 12:00:00,12,30.98,528,21
2025-11-22,2025-11-22 16:00:00,16,23.47,528,22
2025-11-22,2025-11-22 20:00:00,20,17.2,528,36
2025-11-23,2025-11-23 00:00:00,0,17.5,528,65
2025-11-23,2025-11-23 04:00:00,4,23.9,528,65
2025-11-23,2025-11-23 08:00:00,8,30.1,528,23
2025-11-23,2025-11-23 12:00:00,12,31.0,528,21
2025-11-23,2025-11-23 16:00:00,16,17.4,528,6
2025-11-23,2025-11-23 20:00:00,20,18.0,528,46
2025-11-24,2025-11-24 00:00:00,0,19.2,528,112
2025-11-24,2025-11-24 04:00:00,4,40.0,528,58
2025-11-24,2025-11-24 08:00:00,8,54.08,528,41
2025-11-24,2025-11-24 12:00:00,12,65.37,528,29
2025-11-24,2025-11-24 16:00:00,16,51.0,528,-69
2025-11-24,2025-11-24 20:00:00,20,30.56,528,68
2025-11-25,2025-11-25 00:00:00,0,19.0,528,121
2025-11-25,2025-11-25 04:00:00,4,51.0,528,22
2025-11-25,2025-11-25 08:00:00,8,63.08,528,-99
2025-11-25,2025-11-25 12:00:00,12,74.88,528,-71
2025-11-25,2025-11-25 16:00:00,16,59.79,528,-79
2025-11-25,2025-11-25 20:00:00,20,26.4,528,7
2025-11-26,2025-11-26 00:00:00,0,25.2,528,143
2025-11-26,2025-11-26 04:00:00,4,50.16,528,-28
2025-11-26,2025-11-26 08:00:00,8,114.03,528,-67
2025-11-26,2025-11-26 12:00:00,12,67.9,528,-50
2025-11-26,2025-11-26 16:00:00,16,92.0,528,-36
2025-11-26,2025-11-26 20:00:00,20,24.0,528,29
2025-11-27,2025-11-27 00:00:00,0,24.81,528,103
2025-11-27,2025-11-27 04:00:00,4,53.56,528,-24
2025-11-27,2025-11-27 08:00:00,8,60.69,528,-80
2025-11-27,2025-11-27 12:00:00,12,53.33,528,-51
2025-11-27,2025-11-27 16:00:00,16,60.12,528,-82
2025-11-27,2025-11-27 20:00:00,20,30.16,528,41
2025-11-28,2025-11-28 00:00:00,0,27.4,528,133
2025-11-28,2025-11-28 04:00:00,4,48.0,528,0
2025-11-28,2025-11-28 08:00:00,8,44.44,528,-8
2025-11-28,2025-11-28 12:00:00,12,42.08,528,0
2025-11-28,2025-11-28 16:00:00,16,40.0,528,-10
2025-11-28,2025-11-28 20:00:00,20,29.75,528,46
2025-11-29,2025-11-29 00:00:00,0,25.6,528,40
2025-11-29,2025-11-29 04:00:00,4,31.5,528,113
2025-11-29,2025-11-29 08:00:00,8,36.0,528,43
2025-11-29,2025-11-29 12:00:00,12,32.72,528,31
2025-11-29,2025-11-29 16:00:00,16,34.66,528,44
2025-11-29,2025-11-29 20:00:00,20,29.0,528,87
2025-11-30,2025-11-30 00:00:00,0,30.64,528,110
2025-11-30,2025-11-30 04:00:00,4,33.44,528,138
2025-11-30,2025-11-30 08:00:00,8,40.2,528,72
2025-11-30,2025-11-30 12:00:00,12,36.46,528,77
2025-11-30,2025-11-30 16:00:00,16,26.12,528,26
2025-11-30,2025-11-30 20:00:00,20,20.0,528,21
2025-12-01,2025-12-01 00:00:00,0,29.0,528,87
2025-12-01,2025-12-01 04:00:00,4,35.32,528,21
2025-12-01,2025-12-01 08:00:00,8,41.52,528,18
2025-12-01,2025-12-01 12:00:00,12,40.0,528,37
2025-12-01,2025-12-01 16:00:00,16,26.0,528,5
